Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Yorkshire Terrier,Small,Female,8.0,Spayed,Active,2.0,13.0,2.0,1.0,25.4
Dachshund,Small,Male,8.0,Spayed,,1.0,9.0,2.0,0.0,31.75
Poodle,Small,Male,13.0,Neutered,Low,0.0,11.0,2.0,2.0,21.77
Great Dane,Large,Male,9.0,,,1.0,10.0,1.0,2.0,16.33
Dachshund,Small,Female,2.0,Spayed,Active,2.0,12.0,0.0,2.0,18.14
Doberman,Large,Female,12.0,Spayed,,3.0,10.0,1.0,1.0,33.11
German Shepherd,Large,Male,9.0,,Moderate,3.0,,1.0,3.0,24.49
Rottweiler,Large,Male,2.0,,,2.0,11.0,2.0,2.0,27.22
Rottweiler,Large,Female,6.0,Spayed,,0.0,9.0,3.0,0.0,30.39
Chihuahua,Small,Female,7.0,Spayed,Very Active,2.0,10.0,2.0,1.0,21.32
Chihuahua,Small,Female,13.0,,Moderate,2.0,8.0,2.0,2.0,24.95
Poodle,Small,Female,9.0,Spayed,Active,3.0,11.0,3.0,2.0,11.34
Doberman,Large,Female,7.0,Spayed,Active,0.0,11.0,,0.0,17.69
Boxer,Medium,Female,8.0,,,3.0,10.0,2.0,2.0,28.12
Golden Retriever,Large,Male,9.0,Spayed,,3.0,8.0,3.0,3.0,24.49
Labrador Retriever,Large,Male,11.0,Neutered,Low,4.0,10.0,0.0,1.0,28.58
Dachshund,Small,Female,9.0,Spayed,Moderate,1.0,14.0,1.0,1.0,30.39
German Shepherd,Large,Male,6.0,,Active,1.0,11.0,1.0,2.0,34.47
Doberman,Large,Male,7.0,Spayed,Very Active,1.0,10.0,1.0,1.0,25.4
Labrador Retriever,Large,Female,8.0,Neutered,,0.0,11.0,3.0,4.0,16.33
Boxer,Medium,Male,9.0,Neutered,Very Active,0.0,12.0,1.0,1.0,32.66
Boxer,Medium,Female,3.0,Neutered,,4.0,9.0,1.0,3.0,16.78
Doberman,Large,Female,,Neutered,Moderate,0.0,11.0,2.0,1.0,14.51
Golden Retriever,Large,Female,5.0,Spayed,Very Active,1.0,14.0,1.0,2.0,21.32
Beagle,,Male,4.0,Neutered,Moderate,3.0,9.0,2.0,1.0,34.47
Golden Retriever,Large,Female,2.0,Spayed,Active,1.0,11.0,3.0,1.0,29.94
Labrador Retriever,Large,Male,4.0,Spayed,Low,3.0,12.0,1.0,,24.49
Doberman,Large,Male,1.0,,Low,3.0,13.0,2.0,2.0,24.04
Labrador Retriever,Large,Male,7.0,Neutered,Moderate,4.0,12.0,2.0,0.0,12.7
Bulldog,Medium,Male,5.0,Spayed,,0.0,10.0,3.0,2.0,32.21
Chihuahua,Small,Female,12.0,Spayed,,2.0,11.0,1.0,1.0,31.75
Chihuahua,,Female,8.0,Neutered,Moderate,1.0,12.0,3.0,0.0,19.05
German Shepherd,Large,Female,2.0,,Low,1.0,10.0,1.0,1.0,25.85
Poodle,Small,Male,6.0,Spayed,Moderate,2.0,9.0,2.0,1.0,14.97
Siberian Husky,Medium,Male,9.0,Spayed,Moderate,3.0,9.0,3.0,1.0,20.41
Dachshund,Small,Female,12.0,Spayed,Low,2.0,,2.0,2.0,24.95
Labrador Retriever,Large,Female,4.0,,Active,2.0,13.0,1.0,1.0,20.87
Golden Retriever,Large,Male,5.0,Spayed,,2.0,9.0,1.0,1.0,18.6
Rottweiler,Large,Female,5.0,,Active,4.0,11.0,3.0,1.0,34.47
Bulldog,Medium,Female,2.0,,Active,3.0,14.0,3.0,0.0,27.67
Golden Retriever,Large,Male,4.0,,,4.0,9.0,3.0,0.0,19.5
Boxer,Medium,Male,4.0,Spayed,Moderate,7.0,13.0,3.0,3.0,16.33
Poodle,Small,Male,10.0,Neutered,Low,5.0,9.0,1.0,2.0,20.87
Rottweiler,Large,Female,12.0,,Very Active,2.0,12.0,0.0,2.0,6.35
Great Dane,Large,Female,2.0,Spayed,Low,0.0,10.0,2.0,4.0,32.21
Rottweiler,Large,Female,6.0,Neutered,,4.0,11.0,2.0,3.0,25.4
German Shepherd,Large,Male,7.0,Neutered,Active,1.0,8.0,1.0,1.0,29.48
German Shepherd,Large,Male,8.0,Neutered,Moderate,2.0,12.0,3.0,0.0,30.84
Yorkshire Terrier,Small,Male,13.0,,Very Active,1.0,11.0,2.0,2.0,17.24
Australian Shepherd,Medium,Male,4.0,Neutered,Active,0.0,,2.0,1.0,4.54
Great Dane,Large,Male,8.0,,Active,3.0,13.0,1.0,0.0,19.05
Golden Retriever,Large,Female,6.0,,Very Active,2.0,13.0,1.0,1.0,29.03
Beagle,Small,Female,5.0,,Moderate,4.0,9.0,2.0,2.0,30.84
German Shepherd,Large,Female,3.0,Neutered,Active,1.0,12.0,2.0,2.0,29.03
Boxer,Medium,Male,2.0,Neutered,Active,3.0,11.0,3.0,1.0,14.51
Great Dane,Large,Male,9.0,Neutered,Very Active,3.0,12.0,2.0,3.0,15.42
Beagle,Small,Female,9.0,Neutered,Moderate,1.0,8.0,2.0,1.0,32.21
Poodle,Small,Female,1.0,Neutered,Active,6.0,11.0,1.0,1.0,28.58
Doberman,Large,Female,12.0,Neutered,Active,4.0,12.0,3.0,1.0,13.15
Doberman,Large,Male,4.0,Spayed,,1.0,11.0,1.0,0.0,25.4
Doberman,Large,Male,5.0,Neutered,,3.0,11.0,,2.0,31.3
Great Dane,Large,Female,13.0,Spayed,Active,2.0,14.0,4.0,1.0,23.13
Dachshund,Small,Female,12.0,Spayed,Moderate,3.0,12.0,2.0,4.0,18.6
Poodle,Small,Male,2.0,Spayed,,4.0,8.0,2.0,3.0,16.33
Poodle,Small,Male,7.0,,Very Active,5.0,8.0,3.0,1.0,11.79
Dachshund,Small,Female,3.0,Neutered,Very Active,0.0,11.0,1.0,2.0,29.03
Rottweiler,Large,Female,3.0,,Low,3.0,12.0,1.0,4.0,33.57
Labrador Retriever,Large,Female,5.0,,Very Active,2.0,,2.0,,29.94
Labrador Retriever,Large,Male,1.0,Spayed,Active,3.0,12.0,0.0,1.0,31.3
German Shepherd,Large,Female,2.0,Spayed,Very Active,3.0,10.0,0.0,0.0,29.94
Chihuahua,Small,Male,1.0,Neutered,Very Active,2.0,12.0,0.0,0.0,17.24
Australian Shepherd,Medium,Female,7.0,Spayed,,4.0,13.0,2.0,2.0,19.5
Golden Retriever,Large,Male,7.0,Neutered,,2.0,8.0,1.0,2.0,14.06
Poodle,Small,Male,9.0,Neutered,Active,2.0,11.0,1.0,2.0,27.67
German Shepherd,Large,Female,12.0,Spayed,,1.0,13.0,1.0,1.0,15.42
Boxer,Medium,Male,1.0,,Very Active,4.0,11.0,1.0,2.0,10.89
Siberian Husky,Medium,Male,4.0,,Low,0.0,10.0,1.0,2.0,13.15
Labrador Retriever,Large,Male,11.0,,,4.0,12.0,3.0,3.0,24.04
Siberian Husky,Medium,Female,8.0,,Moderate,1.0,8.0,1.0,0.0,21.77
Labrador Retriever,Large,Male,2.0,,Low,2.0,12.0,1.0,3.0,23.59
Labrador Retriever,Large,Male,13.0,Neutered,Very Active,2.0,9.0,3.0,0.0,13.15
Golden Retriever,Large,,,Spayed,Moderate,3.0,10.0,3.0,2.0,22.68
Beagle,Small,Female,,Neutered,Active,3.0,12.0,1.0,0.0,22.68
Labrador Retriever,Large,Male,3.0,,Moderate,5.0,11.0,3.0,1.0,22.23
German Shepherd,Large,Male,7.0,,Very Active,4.0,11.0,0.0,1.0,19.5
Rottweiler,Large,,12.0,Spayed,,,11.0,2.0,2.0,26.76
Poodle,Small,Male,4.0,Spayed,Low,5.0,11.0,3.0,2.0,28.58
Boxer,Medium,Male,9.0,Spayed,Very Active,2.0,12.0,2.0,3.0,26.76
Doberman,Large,Male,2.0,Neutered,Low,0.0,10.0,,1.0,22.23
Siberian Husky,Medium,Female,6.0,Spayed,,2.0,12.0,3.0,1.0,28.12
Siberian Husky,Medium,Female,2.0,Spayed,Low,,10.0,0.0,4.0,26.31
German Shepherd,Large,Male,9.0,Spayed,Active,,9.0,2.0,2.0,
Siberian Husky,Medium,Female,3.0,Spayed,Very Active,4.0,13.0,1.0,2.0,22.68
Great Dane,Large,Male,,Spayed,Active,2.0,12.0,3.0,3.0,22.68
Australian Shepherd,Medium,Male,3.0,Neutered,Active,3.0,13.0,1.0,0.0,4.54
Beagle,Small,Female,8.0,,Active,6.0,9.0,1.0,3.0,13.61
Golden Retriever,Large,Male,10.0,,Very Active,3.0,10.0,3.0,2.0,18.6
Bulldog,Medium,,13.0,Spayed,Moderate,0.0,13.0,1.0,1.0,18.14
Beagle,Small,Female,2.0,Neutered,Moderate,3.0,,2.0,1.0,35.83
Labrador Retriever,Large,Female,5.0,Neutered,Moderate,4.0,10.0,0.0,4.0,17.69
Bulldog,Medium,Male,1.0,Neutered,,2.0,12.0,0.0,1.0,27.67
Dachshund,Small,Male,12.0,Neutered,,4.0,11.0,3.0,0.0,24.49
Rottweiler,Large,Male,3.0,Spayed,Moderate,3.0,10.0,2.0,0.0,24.95
,Large,Female,9.0,Neutered,Low,2.0,10.0,2.0,3.0,30.39
Boxer,Medium,Female,8.0,,Low,2.0,11.0,2.0,1.0,20.87
Great Dane,Large,Female,7.0,,Moderate,2.0,11.0,2.0,1.0,17.24
Poodle,Small,Male,7.0,,,0.0,12.0,3.0,1.0,24.95
Bulldog,Medium,Female,9.0,Spayed,Very Active,0.0,13.0,2.0,2.0,21.77
Australian Shepherd,Medium,Female,8.0,Spayed,,2.0,13.0,1.0,2.0,18.14
Siberian Husky,Medium,Female,5.0,Neutered,Moderate,2.0,12.0,0.0,4.0,34.02
Poodle,Small,Male,2.0,Neutered,,1.0,11.0,3.0,0.0,23.13
Golden Retriever,Large,Female,2.0,Spayed,,2.0,12.0,,3.0,23.59
Bulldog,Medium,Female,13.0,,Very Active,7.0,11.0,2.0,2.0,29.48
Labrador Retriever,Large,Male,8.0,Spayed,Very Active,4.0,,4.0,3.0,28.12
Rottweiler,Large,Female,4.0,Neutered,Active,2.0,8.0,4.0,2.0,16.33
Bulldog,Medium,Male,5.0,Neutered,,2.0,12.0,2.0,2.0,34.02
Poodle,Small,Male,1.0,Neutered,Active,2.0,12.0,1.0,1.0,24.49
Siberian Husky,Medium,Male,12.0,Spayed,Very Active,1.0,13.0,1.0,0.0,25.85
Siberian Husky,Medium,Male,6.0,Neutered,Low,6.0,13.0,1.0,2.0,25.4
Yorkshire Terrier,Small,Female,6.0,,Active,6.0,12.0,4.0,2.0,29.48
Labrador Retriever,Large,Male,5.0,,Active,3.0,13.0,1.0,1.0,19.5
Labrador Retriever,Large,Male,4.0,Neutered,Moderate,3.0,14.0,2.0,1.0,16.33
Siberian Husky,Medium,Female,8.0,Neutered,Very Active,1.0,13.0,2.0,0.0,29.03
Siberian Husky,Medium,Female,11.0,Neutered,,5.0,12.0,2.0,2.0,23.13
Golden Retriever,Large,Male,1.0,,Active,1.0,8.0,2.0,3.0,
Siberian Husky,Medium,,12.0,Spayed,Very Active,2.0,14.0,2.0,1.0,14.51
Boxer,Medium,Female,4.0,Spayed,Very Active,0.0,,2.0,0.0,21.32
Yorkshire Terrier,Small,Female,12.0,Spayed,Very Active,1.0,8.0,2.0,2.0,14.97
Boxer,Medium,Female,7.0,,Moderate,4.0,10.0,2.0,2.0,15.42
Dachshund,Small,Male,13.0,Neutered,Low,0.0,11.0,0.0,2.0,23.59
Rottweiler,Large,Female,8.0,Spayed,Active,1.0,13.0,3.0,3.0,20.41
Australian Shepherd,Medium,Male,9.0,Spayed,Very Active,2.0,12.0,0.0,1.0,21.32
Poodle,Small,Female,1.0,Spayed,Low,4.0,11.0,0.0,3.0,23.59
Siberian Husky,Medium,Female,13.0,Neutered,Moderate,4.0,9.0,2.0,2.0,24.49
,Large,Male,3.0,Spayed,Active,2.0,9.0,1.0,4.0,11.34
,Large,Male,9.0,Neutered,,3.0,10.0,2.0,,28.58
Poodle,Small,Male,2.0,,Moderate,1.0,8.0,1.0,3.0,21.32
Dachshund,Small,Female,13.0,Spayed,Moderate,2.0,12.0,3.0,4.0,21.77
Yorkshire Terrier,Small,Male,11.0,,Active,2.0,10.0,4.0,3.0,25.4
Labrador Retriever,Large,Female,6.0,Neutered,,2.0,10.0,1.0,1.0,21.77
German Shepherd,Large,Male,6.0,Spayed,Moderate,5.0,13.0,1.0,3.0,28.12
Great Dane,Large,Female,12.0,Spayed,Very Active,1.0,14.0,2.0,0.0,21.77
German Shepherd,Large,Female,3.0,Spayed,,,13.0,1.0,1.0,24.04
Bulldog,Medium,Male,12.0,,,4.0,8.0,1.0,1.0,21.77
German Shepherd,,Male,13.0,,Active,2.0,11.0,2.0,2.0,30.84
German Shepherd,Large,Male,12.0,Spayed,Very Active,1.0,10.0,,2.0,19.05
Doberman,Large,Male,11.0,Neutered,Active,3.0,13.0,1.0,2.0,15.88
Golden Retriever,Large,Female,5.0,,,3.0,12.0,1.0,2.0,17.24
Australian Shepherd,Medium,Female,11.0,Neutered,Low,4.0,10.0,1.0,3.0,20.41
Australian Shepherd,Medium,Female,11.0,Spayed,Moderate,3.0,10.0,1.0,0.0,12.7
Golden Retriever,Large,Female,9.0,Neutered,Very Active,4.0,11.0,2.0,,16.33
Rottweiler,Large,Male,7.0,Neutered,Very Active,2.0,11.0,0.0,1.0,30.39
Boxer,Medium,Female,2.0,,Low,2.0,9.0,1.0,4.0,29.48
Rottweiler,Large,Female,7.0,,Moderate,4.0,9.0,1.0,1.0,14.06
Dachshund,Small,Male,8.0,Neutered,,,10.0,,2.0,40.37
Great Dane,Large,Female,10.0,Neutered,Very Active,0.0,11.0,1.0,0.0,27.22
Golden Retriever,Large,Male,5.0,,Active,0.0,9.0,2.0,0.0,23.13
Beagle,Small,Female,4.0,,,3.0,13.0,2.0,2.0,21.77
Poodle,Small,Male,12.0,Spayed,Very Active,4.0,10.0,2.0,,19.5
Chihuahua,Small,Female,8.0,Neutered,,1.0,11.0,2.0,1.0,
Chihuahua,,Male,4.0,,Very Active,5.0,9.0,4.0,2.0,20.41
Siberian Husky,Medium,Male,12.0,Neutered,Low,4.0,11.0,3.0,,34.93
Siberian Husky,Medium,Female,1.0,,Moderate,2.0,12.0,0.0,1.0,18.6
Siberian Husky,Medium,Male,7.0,,Low,4.0,10.0,1.0,3.0,15.88
Poodle,Small,Male,1.0,,Very Active,4.0,13.0,1.0,0.0,22.68
Dachshund,Small,Female,12.0,Neutered,Low,4.0,11.0,1.0,0.0,16.33
Great Dane,Large,Female,6.0,Neutered,Very Active,4.0,10.0,1.0,2.0,
Bulldog,Medium,Female,5.0,Neutered,Low,2.0,10.0,1.0,2.0,15.88
Australian Shepherd,Medium,Male,2.0,Spayed,,2.0,10.0,0.0,1.0,16.33
Bulldog,Medium,Male,13.0,Neutered,Low,1.0,11.0,1.0,3.0,34.47
Chihuahua,Small,Male,3.0,Neutered,Very Active,4.0,8.0,2.0,,15.42
German Shepherd,Large,Male,12.0,,Moderate,6.0,11.0,2.0,2.0,12.7
Great Dane,Large,Female,12.0,Neutered,Moderate,4.0,13.0,3.0,1.0,22.68
Golden Retriever,Large,Female,4.0,Spayed,Low,2.0,11.0,1.0,1.0,26.31
Chihuahua,Small,Female,2.0,Neutered,Low,4.0,13.0,1.0,1.0,20.41
Dachshund,Small,Male,4.0,Neutered,Very Active,2.0,11.0,2.0,0.0,22.68
Great Dane,Large,Male,2.0,Spayed,Active,4.0,10.0,2.0,0.0,33.57
Dachshund,Small,Female,1.0,,Moderate,1.0,13.0,2.0,1.0,23.13
Australian Shepherd,Medium,Male,2.0,Neutered,Moderate,6.0,11.0,1.0,0.0,27.67
Rottweiler,Large,Female,3.0,Spayed,Very Active,,12.0,2.0,0.0,26.76
Doberman,Large,Male,1.0,,Very Active,3.0,12.0,0.0,1.0,23.13
Australian Shepherd,Medium,Female,6.0,Neutered,Low,4.0,10.0,,3.0,23.13
Great Dane,Large,Female,13.0,Spayed,Moderate,3.0,10.0,4.0,0.0,24.49
Beagle,Small,Female,7.0,,Moderate,5.0,11.0,1.0,1.0,19.5
Golden Retriever,Large,Female,10.0,,Active,3.0,12.0,2.0,1.0,18.14
Rottweiler,Large,Female,7.0,Neutered,,4.0,9.0,2.0,3.0,23.13
Labrador Retriever,Large,Female,5.0,Spayed,Active,2.0,8.0,2.0,4.0,24.04
Siberian Husky,Medium,Female,13.0,Neutered,Active,3.0,12.0,2.0,2.0,30.84
Doberman,Large,Female,12.0,Neutered,Low,3.0,12.0,2.0,4.0,21.77
Yorkshire Terrier,Small,Female,4.0,Neutered,Very Active,4.0,12.0,1.0,1.0,17.69
Great Dane,Large,Male,11.0,Neutered,Very Active,1.0,11.0,1.0,1.0,25.85
Bulldog,Medium,Female,7.0,Spayed,Active,2.0,10.0,3.0,,26.76
Yorkshire Terrier,Small,Male,2.0,Spayed,Moderate,2.0,11.0,3.0,1.0,21.32
Rottweiler,Large,Male,6.0,Spayed,Active,2.0,12.0,2.0,3.0,19.5
Dachshund,Small,Female,9.0,Spayed,Active,5.0,11.0,0.0,0.0,21.77
Yorkshire Terrier,Small,Male,,Spayed,Moderate,3.0,13.0,2.0,2.0,19.96
Rottweiler,Large,Female,7.0,Spayed,Low,3.0,8.0,0.0,0.0,16.78
Australian Shepherd,Medium,Male,1.0,Spayed,Very Active,3.0,10.0,1.0,1.0,21.77
Yorkshire Terrier,Small,Female,4.0,Neutered,Very Active,5.0,13.0,4.0,3.0,34.02
Labrador Retriever,Large,Female,4.0,,,4.0,12.0,2.0,2.0,26.76
Chihuahua,Small,Male,7.0,Neutered,Active,0.0,11.0,1.0,2.0,20.87
Labrador Retriever,Large,Male,3.0,Neutered,Active,3.0,10.0,1.0,1.0,18.6
Labrador Retriever,Large,Male,11.0,,Active,4.0,10.0,1.0,1.0,11.79
Rottweiler,Large,Male,2.0,Spayed,Active,4.0,12.0,2.0,2.0,24.04
Yorkshire Terrier,Small,Female,11.0,,Low,,9.0,2.0,1.0,31.3
,Large,Female,8.0,,Moderate,3.0,9.0,0.0,3.0,24.49
Dachshund,Small,Female,11.0,Neutered,Very Active,3.0,11.0,2.0,3.0,12.7
German Shepherd,Large,Female,12.0,Neutered,Active,1.0,12.0,,2.0,17.24
Australian Shepherd,Medium,Female,3.0,Neutered,Moderate,0.0,11.0,0.0,1.0,19.96
Bulldog,Medium,Male,2.0,,,3.0,10.0,2.0,3.0,29.94
Australian Shepherd,Medium,Female,13.0,Spayed,Active,3.0,12.0,0.0,0.0,13.15
Bulldog,Medium,Female,3.0,Spayed,Moderate,6.0,9.0,2.0,2.0,35.83
Golden Retriever,Large,Female,6.0,Neutered,Low,4.0,11.0,3.0,1.0,21.77
Siberian Husky,Medium,Female,5.0,Neutered,Active,2.0,10.0,2.0,2.0,24.95
Australian Shepherd,Medium,Female,4.0,Spayed,Very Active,3.0,11.0,2.0,0.0,24.95
Australian Shepherd,Medium,Male,8.0,Spayed,Low,4.0,10.0,1.0,1.0,33.57
Poodle,Small,Female,4.0,,Active,3.0,10.0,2.0,0.0,24.95
Labrador Retriever,Large,Female,9.0,Neutered,Very Active,3.0,10.0,2.0,3.0,27.22
Boxer,Medium,Male,4.0,Neutered,Moderate,2.0,9.0,2.0,2.0,22.68
German Shepherd,Large,Female,9.0,Neutered,Very Active,0.0,11.0,2.0,2.0,32.66
Rottweiler,Large,Female,1.0,Spayed,Active,1.0,11.0,2.0,0.0,12.25
Australian Shepherd,Medium,Male,9.0,,Very Active,1.0,10.0,2.0,0.0,28.12
Beagle,Small,Male,9.0,Neutered,,1.0,11.0,1.0,,24.04
Poodle,Small,Male,10.0,Spayed,Very Active,5.0,13.0,3.0,4.0,19.5
Labrador Retriever,Large,Male,9.0,,Active,2.0,10.0,2.0,2.0,18.6
Bulldog,Medium,Male,8.0,Spayed,Very Active,3.0,10.0,3.0,,24.49
Siberian Husky,Medium,,2.0,,Very Active,7.0,10.0,0.0,1.0,22.68
Bulldog,Medium,Male,8.0,,Very Active,0.0,13.0,1.0,2.0,22.68
Great Dane,Large,Male,8.0,Spayed,Active,3.0,12.0,2.0,2.0,21.32
Chihuahua,Small,Male,3.0,,Low,0.0,11.0,1.0,1.0,12.25
Siberian Husky,Medium,Male,8.0,Spayed,Low,6.0,10.0,1.0,2.0,30.84
German Shepherd,Large,Female,1.0,,Low,2.0,10.0,2.0,3.0,34.93
Golden Retriever,Large,Male,10.0,Neutered,,1.0,9.0,3.0,4.0,21.32
Doberman,Large,Male,4.0,Spayed,Moderate,4.0,12.0,2.0,2.0,32.21
Australian Shepherd,Medium,Male,8.0,Spayed,Low,0.0,9.0,0.0,2.0,29.03
Dachshund,Small,Male,2.0,Spayed,Moderate,2.0,13.0,1.0,2.0,21.77
Poodle,Small,Female,11.0,Spayed,Very Active,1.0,10.0,3.0,3.0,11.34
Golden Retriever,Large,Female,2.0,Neutered,Moderate,4.0,11.0,2.0,1.0,11.79
Chihuahua,Small,Male,1.0,Neutered,,3.0,8.0,4.0,2.0,11.79
Bulldog,Medium,Male,7.0,Neutered,Active,2.0,,1.0,0.0,14.06
German Shepherd,Large,Male,7.0,,Moderate,2.0,10.0,2.0,1.0,19.96
Australian Shepherd,Medium,Female,3.0,Neutered,Low,1.0,9.0,3.0,2.0,24.95
Chihuahua,Small,Female,3.0,Neutered,Low,3.0,11.0,,2.0,27.22
Bulldog,Medium,Female,6.0,Neutered,Moderate,0.0,13.0,1.0,1.0,21.32
Australian Shepherd,Medium,Male,6.0,Neutered,Active,5.0,11.0,0.0,0.0,27.22
Yorkshire Terrier,Small,Male,5.0,Neutered,,1.0,11.0,2.0,0.0,28.12
Labrador Retriever,Large,Female,4.0,Neutered,Very Active,4.0,11.0,2.0,1.0,15.88
Boxer,Medium,Male,6.0,,Active,3.0,10.0,0.0,1.0,22.23
Labrador Retriever,Large,Male,8.0,Spayed,Low,1.0,12.0,3.0,2.0,26.31
Doberman,Large,Male,2.0,Neutered,Active,3.0,10.0,2.0,0.0,29.03
Beagle,Small,Male,5.0,,Moderate,2.0,12.0,1.0,1.0,20.41
Great Dane,Large,Female,4.0,,Moderate,2.0,12.0,2.0,,19.5
Doberman,Large,,4.0,Spayed,Low,2.0,11.0,1.0,2.0,17.24
Dachshund,Small,Female,7.0,Spayed,Very Active,,11.0,,1.0,21.77
German Shepherd,Large,Male,3.0,Spayed,Moderate,3.0,13.0,4.0,0.0,25.85
Labrador Retriever,Large,Female,13.0,Spayed,Low,5.0,10.0,2.0,3.0,24.04
Boxer,Medium,Male,13.0,Neutered,Low,3.0,12.0,0.0,,20.41
Golden Retriever,Large,Male,3.0,Spayed,Low,2.0,13.0,1.0,2.0,17.24
Doberman,Large,Male,12.0,Neutered,Moderate,3.0,8.0,2.0,2.0,29.03
Boxer,Medium,Female,11.0,Spayed,Active,0.0,10.0,2.0,3.0,29.94
Great Dane,Large,Male,5.0,Neutered,Active,5.0,13.0,1.0,3.0,24.49
Chihuahua,Small,Female,12.0,Spayed,Active,4.0,12.0,1.0,2.0,26.76
German Shepherd,Large,Male,4.0,,Low,3.0,11.0,2.0,3.0,
Bulldog,Medium,Male,2.0,Spayed,Low,3.0,12.0,2.0,3.0,15.42
Bulldog,Medium,Male,4.0,Neutered,Active,5.0,10.0,2.0,2.0,17.24
German Shepherd,Large,Male,3.0,Neutered,Moderate,2.0,12.0,2.0,1.0,22.23
Rottweiler,Large,Male,12.0,,Very Active,0.0,10.0,1.0,1.0,33.57
Poodle,Small,Female,10.0,Spayed,Very Active,1.0,10.0,2.0,0.0,26.31
Chihuahua,Small,Female,4.0,Neutered,Low,4.0,11.0,2.0,3.0,16.78
Australian Shepherd,Medium,Male,11.0,Neutered,Very Active,3.0,12.0,2.0,2.0,27.22
Great Dane,Large,Female,7.0,Spayed,Low,3.0,8.0,1.0,1.0,33.57
Rottweiler,Large,Male,6.0,,Active,3.0,12.0,2.0,1.0,29.94
Golden Retriever,Large,Female,10.0,,Very Active,2.0,13.0,2.0,1.0,25.4
Beagle,Small,Female,5.0,,Very Active,1.0,10.0,3.0,0.0,21.32
Boxer,Medium,Male,4.0,Spayed,Very Active,3.0,10.0,2.0,3.0,27.22
Australian Shepherd,Medium,Male,13.0,Neutered,Active,5.0,12.0,1.0,1.0,24.04
Dachshund,Small,Female,9.0,Spayed,Very Active,5.0,13.0,3.0,1.0,21.77
Bulldog,Medium,,11.0,Spayed,Active,2.0,12.0,1.0,1.0,27.22
Australian Shepherd,Medium,Male,4.0,,Active,3.0,11.0,1.0,2.0,17.24
Yorkshire Terrier,Small,Female,1.0,Spayed,Very Active,0.0,11.0,0.0,0.0,
Australian Shepherd,Medium,Female,8.0,Neutered,Moderate,4.0,13.0,2.0,1.0,17.69
Dachshund,Small,Male,2.0,Neutered,,2.0,11.0,2.0,3.0,18.6
Dachshund,Small,Male,8.0,Spayed,Active,4.0,11.0,1.0,1.0,34.47
Australian Shepherd,Medium,Male,3.0,,,4.0,9.0,2.0,4.0,26.76
Australian Shepherd,Medium,Female,8.0,,Active,4.0,11.0,1.0,2.0,23.59
Siberian Husky,Medium,Male,1.0,Spayed,Low,2.0,13.0,3.0,1.0,28.12
Chihuahua,Small,Male,6.0,,Very Active,3.0,11.0,1.0,2.0,30.84
Bulldog,Medium,Male,6.0,Spayed,Very Active,4.0,10.0,0.0,,30.39
Siberian Husky,Medium,Male,5.0,Spayed,,0.0,12.0,2.0,0.0,20.87
Dachshund,Small,Female,12.0,,Very Active,5.0,12.0,,3.0,13.61
Dachshund,Small,Female,11.0,Spayed,Active,,12.0,1.0,3.0,29.48
Australian Shepherd,Medium,Female,10.0,,Very Active,3.0,11.0,0.0,1.0,16.33
Doberman,Large,Female,3.0,Neutered,Low,3.0,11.0,3.0,3.0,16.33
Bulldog,Medium,Male,8.0,,Active,5.0,8.0,1.0,1.0,26.76
Chihuahua,Small,,3.0,,Very Active,3.0,12.0,2.0,3.0,19.5
Poodle,Small,Male,9.0,Neutered,Active,2.0,12.0,3.0,3.0,27.22
Beagle,Small,Female,4.0,Neutered,Moderate,3.0,12.0,1.0,0.0,28.58
Doberman,Large,Female,10.0,Neutered,Very Active,2.0,10.0,0.0,2.0,26.76
Rottweiler,Large,Male,3.0,Neutered,Active,1.0,11.0,3.0,1.0,24.95
Bulldog,Medium,Female,7.0,Spayed,Very Active,1.0,10.0,1.0,2.0,26.31
Beagle,Small,Female,,Spayed,Very Active,2.0,12.0,2.0,0.0,29.03
,Small,Male,5.0,Neutered,Low,2.0,13.0,1.0,1.0,22.23
Boxer,Medium,Male,10.0,,Very Active,1.0,11.0,1.0,2.0,24.04
Chihuahua,Small,Male,4.0,Neutered,Active,0.0,10.0,2.0,2.0,19.05
Bulldog,,Male,5.0,Neutered,Very Active,1.0,11.0,1.0,1.0,38.1
Siberian Husky,Medium,Male,4.0,Spayed,,3.0,10.0,2.0,1.0,19.05
Yorkshire Terrier,Small,Male,1.0,,Active,1.0,11.0,2.0,,20.41
Dachshund,Small,Male,2.0,Neutered,Very Active,3.0,14.0,2.0,2.0,28.58
Chihuahua,Small,Male,12.0,,Moderate,5.0,10.0,1.0,1.0,19.96
,Large,Male,,Neutered,Moderate,,11.0,2.0,2.0,
,Medium,Female,13.0,,Very Active,2.0,11.0,0.0,2.0,23.59
Boxer,Medium,Female,11.0,Neutered,Very Active,0.0,12.0,1.0,2.0,25.4
,Medium,Female,13.0,Spayed,,1.0,11.0,1.0,1.0,28.12
Great Dane,Large,Male,13.0,Neutered,Active,1.0,11.0,2.0,0.0,28.12
German Shepherd,Large,Female,3.0,,,,9.0,1.0,1.0,22.68
Labrador Retriever,Large,Female,10.0,Neutered,Low,5.0,10.0,2.0,1.0,36.74
German Shepherd,Large,Male,13.0,,Active,,12.0,1.0,0.0,24.04
