Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Siberian Husky,Medium,Male,3.0,Neutered,Active,2.0,12.0,3.0,4.0,17.69
Unknown,Large,Unknown,3.0,Neutered,Unknown,1.0,12.0,3.0,2.0,24.49
Labrador Retriever,Large,Male,6.0,Spayed,Active,1.0,12.0,0.0,1.0,32.02
Labrador Retriever,Large,Female,4.0,Unknown,Very Active,1.0,12.0,1.0,1.0,29.73
Dachshund,Small,Male,6.0,Unknown,Active,3.0,9.0,2.0,2.0,6.81
Doberman,Large,Female,1.0,Neutered,Unknown,3.0,8.0,2.0,1.0,38.18
Chihuahua,Small,Female,2.0,Neutered,Active,2.0,14.0,1.0,0.0,2.74
German Shepherd,Large,Male,13.0,Spayed,Moderate,6.0,12.0,2.0,3.0,23.59
Labrador Retriever,Large,Male,7.0,Unknown,Active,0.0,12.0,2.0,1.0,26.23
Doberman,Large,Male,6.0,Neutered,Very Active,0.0,13.0,0.0,3.0,40.9
Beagle,Small,Male,3.0,Spayed,Low,4.0,13.0,1.0,0.0,13.92
Doberman,Large,Female,2.0,Neutered,Very Active,3.0,9.0,0.0,1.0,34.49
Rottweiler,Large,Male,5.0,Neutered,Very Active,3.0,11.0,1.0,1.0,56.4
Australian Shepherd,Medium,Male,3.0,Spayed,Low,5.0,10.0,0.0,2.0,21.32
Chihuahua,Small,Male,13.0,Spayed,Unknown,4.0,9.0,2.0,2.0,1.67
Beagle,Small,Female,8.0,Neutered,Low,5.0,12.0,4.0,0.0,9.71
Chihuahua,Small,Male,12.0,Neutered,Unknown,2.0,11.0,1.0,1.0,1.32
Beagle,Small,Male,8.0,Neutered,Moderate,5.0,12.0,2.0,1.0,12.39
Beagle,Small,Male,9.0,Neutered,Unknown,4.0,10.0,2.0,4.0,12.7
Beagle,Small,Female,1.0,Unknown,Low,4.0,13.0,2.0,1.0,12.14
Yorkshire Terrier,Small,Female,12.0,Neutered,Moderate,5.0,12.0,1.0,1.0,3.73
Siberian Husky,Medium,Female,5.0,Neutered,Moderate,1.0,12.0,2.0,0.0,18.6
Dachshund,Small,Female,7.0,Unknown,Moderate,0.0,8.0,2.0,4.0,7.02
Beagle,Small,Female,3.0,Unknown,Very Active,2.0,9.0,2.0,3.0,9.49
Siberian Husky,Medium,Female,2.0,Neutered,Active,0.0,9.0,2.0,1.0,19.0
Bulldog,Medium,Male,5.0,Neutered,Moderate,2.0,13.0,1.0,4.0,18.77
Bulldog,Medium,Female,1.0,Spayed,Active,3.0,11.0,0.0,1.0,23.37
Chihuahua,Small,Female,7.0,Unknown,Active,3.0,11.0,2.0,1.0,2.95
Bulldog,Medium,Female,2.0,Neutered,Moderate,3.0,9.0,1.0,2.0,21.42
Labrador Retriever,Unknown,Male,6.0,Spayed,Active,4.0,12.0,0.0,1.0,25.85
Golden Retriever,Large,Female,6.0,Neutered,Very Active,2.0,12.0,1.0,1.0,26.07
Australian Shepherd,Medium,Male,13.0,Neutered,Very Active,3.0,12.0,2.0,4.0,24.04
Bulldog,Medium,Female,5.0,Neutered,Very Active,2.0,11.0,2.0,3.0,23.26
Labrador Retriever,Large,Unknown,13.0,Spayed,Low,4.0,10.0,2.0,1.0,26.76
Beagle,Small,Male,8.0,Neutered,Unknown,1.0,9.0,0.0,2.0,12.73
Great Dane,Large,Male,7.0,Unknown,Moderate,3.0,12.0,2.0,1.0,72.56
Boxer,Medium,Male,12.0,Neutered,Unknown,7.0,11.0,1.0,2.0,35.76
Chihuahua,Small,Female,3.0,Neutered,Active,3.0,10.0,1.0,2.0,3.68
Siberian Husky,Medium,Male,3.0,Unknown,Low,3.0,11.0,2.0,1.0,20.87
Beagle,Small,Male,9.0,Spayed,Very Active,1.0,10.0,2.0,1.0,11.77
Dachshund,Small,Unknown,6.0,Spayed,Moderate,4.0,13.0,1.0,3.0,6.81
Yorkshire Terrier,Small,Female,10.0,Unknown,Unknown,2.0,12.0,1.0,1.0,3.8
Australian Shepherd,Medium,Male,10.0,Neutered,Active,2.0,11.0,1.0,1.0,23.13
Boxer,Medium,Female,5.0,Spayed,Moderate,2.0,10.0,2.0,2.0,35.78
Great Dane,Large,Male,3.0,Spayed,Unknown,1.0,13.0,4.0,4.0,46.12
Siberian Husky,Medium,Male,12.0,Neutered,Low,2.0,9.0,1.0,1.0,23.38
Bulldog,Medium,Male,13.0,Unknown,Active,4.0,9.0,0.0,2.0,18.14
Boxer,Medium,Male,5.0,Neutered,Active,3.0,10.0,3.0,0.0,34.2
Poodle,Small,Female,13.0,Neutered,Active,3.0,13.0,1.0,1.0,26.31
Doberman,Large,Female,3.0,Neutered,Unknown,1.0,13.0,1.0,1.0,29.94
Poodle,Small,Female,12.0,Spayed,Low,4.0,11.0,1.0,1.0,22.23
Great Dane,Large,Female,13.0,Spayed,Active,1.0,10.0,2.0,1.0,50.36
Labrador Retriever,Large,Male,6.0,Unknown,Very Active,4.0,12.0,4.0,4.0,25.19
Siberian Husky,Medium,Female,12.0,Neutered,Low,6.0,11.0,4.0,1.0,22.01
Chihuahua,Small,Male,3.0,Unknown,Active,2.0,13.0,3.0,4.0,1.2
Bulldog,Medium,Male,5.0,Spayed,Low,3.0,12.0,2.0,1.0,20.87
Dachshund,Unknown,Female,11.0,Unknown,Low,1.0,10.0,0.0,0.0,6.1
Australian Shepherd,Medium,Male,7.0,Spayed,Active,2.0,11.0,1.0,1.0,28.12
Beagle,Small,Male,7.0,Spayed,Very Active,2.0,12.0,2.0,1.0,13.87
Labrador Retriever,Large,Male,6.0,Neutered,Unknown,3.0,11.0,4.0,0.0,29.29
Siberian Husky,Medium,Male,4.0,Neutered,Low,3.0,12.0,1.0,1.0,20.54
Poodle,Small,Female,1.0,Unknown,Active,3.0,11.0,3.0,2.0,17.24
Doberman,Large,Female,1.0,Neutered,Active,3.0,12.0,1.0,0.0,36.95
Doberman,Large,Female,10.0,Spayed,Very Active,2.0,11.0,1.0,4.0,37.63
Labrador Retriever,Large,Male,9.0,Neutered,Very Active,3.0,10.0,2.0,4.0,33.05
Labrador Retriever,Large,Female,4.0,Unknown,Very Active,7.0,11.0,0.0,2.0,34.93
Golden Retriever,Large,Male,10.0,Neutered,Very Active,2.0,10.0,0.0,0.0,32.66
Bulldog,Medium,Female,4.0,Spayed,Low,5.0,11.0,2.0,3.0,20.87
Siberian Husky,Medium,Female,12.0,Unknown,Active,3.0,12.0,2.0,2.0,19.88
Bulldog,Medium,Female,1.0,Spayed,Moderate,3.0,14.0,2.0,1.0,18.48
Australian Shepherd,Medium,Unknown,9.0,Spayed,Low,3.0,10.0,1.0,0.0,26.76
Golden Retriever,Large,Male,2.0,Neutered,Unknown,4.0,9.0,3.0,0.0,28.65
Great Dane,Large,Female,7.0,Unknown,Low,4.0,12.0,4.0,1.0,64.03
Great Dane,Large,Female,12.0,Unknown,Active,3.0,9.0,3.0,4.0,63.47
Labrador Retriever,Large,Female,2.0,Neutered,Low,0.0,10.0,1.0,1.0,28.58
Chihuahua,Small,Female,2.0,Spayed,Active,3.0,11.0,0.0,2.0,2.37
Siberian Husky,Medium,Male,9.0,Neutered,Active,0.0,10.0,2.0,1.0,20.87
Poodle,Small,Male,3.0,Unknown,Active,2.0,10.0,2.0,0.0,24.49
German Shepherd,Large,Female,4.0,Neutered,Very Active,3.0,14.0,2.0,0.0,27.22
Beagle,Small,Male,2.0,Unknown,Very Active,1.0,10.0,0.0,1.0,13.51
German Shepherd,Large,Male,5.0,Neutered,Active,5.0,11.0,1.0,1.0,26.31
German Shepherd,Large,Female,11.0,Unknown,Very Active,2.0,11.0,1.0,1.0,32.66
Rottweiler,Large,Female,9.0,Spayed,Very Active,2.0,13.0,0.0,1.0,41.84
Yorkshire Terrier,Small,Female,9.0,Spayed,Very Active,2.0,13.0,3.0,0.0,4.01
Bulldog,Medium,Male,9.0,Neutered,Very Active,0.0,10.0,1.0,3.0,24.93
Unknown,Medium,Female,13.0,Spayed,Very Active,3.0,11.0,2.0,1.0,16.78
Beagle,Small,Male,5.0,Unknown,Unknown,0.0,9.0,1.0,4.0,15.11
Australian Shepherd,Medium,Female,11.0,Spayed,Active,4.0,10.0,2.0,1.0,26.05
Golden Retriever,Large,Female,8.0,Neutered,Very Active,3.0,12.0,2.0,1.0,32.36
Bulldog,Medium,Female,8.0,Unknown,Unknown,0.0,10.0,1.0,1.0,24.77
Yorkshire Terrier,Small,Female,8.0,Spayed,Moderate,2.0,10.0,3.0,3.0,3.0
Rottweiler,Large,Male,6.0,Spayed,Low,3.0,12.0,2.0,4.0,39.58
Siberian Husky,Medium,Female,4.0,Unknown,Moderate,2.0,14.0,1.0,1.0,25.85
Labrador Retriever,Large,Male,4.0,Spayed,Very Active,5.0,8.0,3.0,2.0,27.22
Chihuahua,Small,Male,8.0,Unknown,Very Active,3.0,13.0,1.0,1.0,1.62
Great Dane,Large,Male,11.0,Spayed,Moderate,3.0,8.0,3.0,0.0,47.23
Rottweiler,Large,Male,6.0,Spayed,Low,1.0,13.0,0.0,3.0,42.88
Great Dane,Large,Female,3.0,Neutered,Low,2.0,12.0,1.0,1.0,79.32
Siberian Husky,Medium,Male,4.0,Neutered,Moderate,1.0,12.0,1.0,2.0,25.37
Bulldog,Medium,Male,11.0,Neutered,Active,1.0,10.0,2.0,1.0,24.49
Great Dane,Large,Male,6.0,Spayed,Unknown,2.0,10.0,1.0,1.0,74.3
Rottweiler,Large,Male,6.0,Neutered,Moderate,4.0,11.0,2.0,1.0,55.61
Australian Shepherd,Unknown,Male,8.0,Unknown,Moderate,1.0,11.0,1.0,3.0,27.22
Unknown,Large,Female,8.0,Neutered,Very Active,5.0,8.0,3.0,1.0,22.68
Bulldog,Medium,Male,7.0,Spayed,Low,2.0,12.0,1.0,1.0,19.83
Doberman,Large,Female,6.0,Neutered,Low,1.0,13.0,1.0,0.0,39.2
Rottweiler,Large,Male,10.0,Neutered,Very Active,3.0,9.0,1.0,3.0,49.92
Beagle,Small,Male,7.0,Unknown,Active,2.0,13.0,4.0,1.0,12.79
Bulldog,Medium,Female,12.0,Neutered,Very Active,1.0,14.0,2.0,2.0,24.01
German Shepherd,Large,Male,13.0,Spayed,Unknown,3.0,13.0,3.0,1.0,24.04
German Shepherd,Large,Female,9.0,Neutered,Very Active,1.0,11.0,2.0,1.0,28.3
Golden Retriever,Large,Male,12.0,Neutered,Unknown,4.0,11.0,1.0,1.0,29.69
Poodle,Small,Male,4.0,Unknown,Very Active,3.0,10.0,2.0,0.0,17.24
Beagle,Small,Male,12.0,Neutered,Unknown,3.0,9.0,3.0,2.0,13.31
Chihuahua,Small,Female,1.0,Neutered,Active,4.0,9.0,3.0,3.0,3.35
Dachshund,Small,Female,1.0,Spayed,Very Active,4.0,10.0,1.0,3.0,8.02
Labrador Retriever,Large,Male,5.0,Unknown,Moderate,4.0,10.0,3.0,1.0,26.31
Yorkshire Terrier,Small,Male,2.0,Unknown,Low,2.0,10.0,2.0,1.0,3.83
Golden Retriever,Large,Female,3.0,Spayed,Unknown,0.0,8.0,3.0,2.0,26.1
Great Dane,Large,Female,1.0,Unknown,Low,2.0,12.0,2.0,1.0,47.91
Doberman,Large,Female,8.0,Neutered,Low,2.0,10.0,2.0,2.0,40.39
Yorkshire Terrier,Small,Male,5.0,Unknown,Very Active,1.0,11.0,0.0,3.0,4.17
Rottweiler,Large,Male,2.0,Unknown,Unknown,2.0,11.0,2.0,2.0,52.19
Beagle,Unknown,Female,3.0,Unknown,Very Active,3.0,12.0,0.0,1.0,9.17
Beagle,Small,Male,9.0,Unknown,Unknown,2.0,10.0,0.0,1.0,15.42
Rottweiler,Large,Female,4.0,Unknown,Moderate,1.0,12.0,0.0,3.0,52.31
Beagle,Small,Male,11.0,Neutered,Moderate,1.0,9.0,1.0,3.0,10.61
Dachshund,Small,Unknown,7.0,Unknown,Very Active,3.0,11.0,2.0,0.0,4.16
Dachshund,Small,Male,6.0,Spayed,Low,1.0,9.0,2.0,2.0,8.06
Yorkshire Terrier,Small,Female,13.0,Neutered,Unknown,0.0,13.0,1.0,1.0,2.2
Australian Shepherd,Medium,Female,6.0,Spayed,Low,2.0,12.0,2.0,1.0,27.22
Poodle,Small,Female,6.0,Spayed,Very Active,4.0,10.0,3.0,3.0,23.59
Rottweiler,Large,Female,10.0,Unknown,Moderate,3.0,11.0,3.0,2.0,40.57
Yorkshire Terrier,Small,Male,5.0,Spayed,Moderate,3.0,10.0,3.0,1.0,3.99
Yorkshire Terrier,Small,Female,10.0,Neutered,Very Active,3.0,12.0,0.0,3.0,3.69
Bulldog,Medium,Female,8.0,Spayed,Moderate,1.0,11.0,1.0,0.0,20.11
Dachshund,Small,Unknown,6.0,Spayed,Unknown,4.0,11.0,1.0,3.0,6.81
Doberman,Large,Male,11.0,Unknown,Very Active,1.0,10.0,0.0,1.0,44.16
Australian Shepherd,Medium,Male,2.0,Spayed,Active,3.0,13.0,1.0,1.0,31.75
Doberman,Large,Female,11.0,Neutered,Low,2.0,10.0,3.0,3.0,32.59
Rottweiler,Large,Female,12.0,Unknown,Very Active,1.0,9.0,3.0,3.0,53.83
Chihuahua,Small,Female,11.0,Unknown,Active,4.0,9.0,0.0,1.0,1.69
Dachshund,Small,Male,6.0,Neutered,Moderate,2.0,10.0,0.0,3.0,8.11
Great Dane,Large,Male,10.0,Neutered,Unknown,4.0,9.0,2.0,2.0,77.78
Unknown,Small,Male,7.0,Unknown,Very Active,4.0,10.0,0.0,2.0,10.89
Great Dane,Large,Female,9.0,Spayed,Very Active,2.0,12.0,1.0,1.0,65.03
Rottweiler,Large,Female,6.0,Spayed,Moderate,2.0,12.0,0.0,1.0,36.18
Chihuahua,Small,Male,2.0,Neutered,Very Active,1.0,13.0,1.0,4.0,1.45
Poodle,Small,Male,10.0,Neutered,Active,3.0,10.0,3.0,2.0,25.4
Bulldog,Medium,Female,4.0,Unknown,Unknown,1.0,10.0,1.0,1.0,19.05
Boxer,Medium,Female,8.0,Neutered,Low,2.0,11.0,1.0,2.0,27.14
Great Dane,Large,Female,13.0,Unknown,Active,4.0,11.0,2.0,2.0,69.58
Golden Retriever,Large,Female,4.0,Spayed,Low,1.0,10.0,2.0,1.0,29.86
Labrador Retriever,Large,Female,13.0,Unknown,Very Active,5.0,10.0,1.0,1.0,25.85
Labrador Retriever,Large,Male,8.0,Neutered,Unknown,5.0,10.0,0.0,1.0,35.83
Golden Retriever,Large,Male,7.0,Unknown,Moderate,3.0,12.0,2.0,3.0,27.67
Dachshund,Small,Female,10.0,Spayed,Active,3.0,11.0,3.0,2.0,5.36
Beagle,Small,Female,2.0,Unknown,Low,3.0,9.0,2.0,2.0,9.85
Beagle,Small,Male,8.0,Neutered,Unknown,2.0,11.0,2.0,1.0,14.96
Poodle,Small,Female,2.0,Neutered,Very Active,3.0,11.0,1.0,3.0,24.49
Chihuahua,Small,Male,11.0,Neutered,Active,2.0,14.0,4.0,0.0,2.7
Boxer,Medium,Female,9.0,Unknown,Moderate,5.0,9.0,1.0,1.0,29.23
Poodle,Small,Male,9.0,Unknown,Low,3.0,13.0,0.0,1.0,26.76
Chihuahua,Small,Male,2.0,Unknown,Very Active,4.0,12.0,1.0,2.0,3.87
Beagle,Small,Male,5.0,Unknown,Very Active,3.0,11.0,3.0,0.0,9.46
Australian Shepherd,Medium,Male,12.0,Neutered,Unknown,3.0,14.0,1.0,1.0,20.35
Chihuahua,Small,Male,9.0,Spayed,Unknown,1.0,9.0,0.0,1.0,1.47
Labrador Retriever,Large,Male,7.0,Neutered,Unknown,6.0,11.0,1.0,1.0,31.82
Poodle,Small,Male,6.0,Unknown,Unknown,3.0,10.0,2.0,1.0,19.96
Chihuahua,Small,Unknown,13.0,Neutered,Low,4.0,10.0,3.0,2.0,2.18
Chihuahua,Small,Male,10.0,Spayed,Active,2.0,8.0,1.0,0.0,3.58
Doberman,Large,Male,6.0,Neutered,Unknown,1.0,11.0,1.0,2.0,41.91
Bulldog,Medium,Male,13.0,Neutered,Very Active,5.0,11.0,2.0,2.0,23.13
German Shepherd,Large,Male,5.0,Neutered,Active,3.0,10.0,2.0,1.0,22.79
Great Dane,Large,Male,9.0,Neutered,Active,1.0,13.0,1.0,2.0,73.69
Rottweiler,Large,Female,13.0,Neutered,Very Active,4.0,10.0,1.0,2.0,40.74
Doberman,Large,Male,2.0,Spayed,Active,0.0,9.0,1.0,1.0,40.03
Dachshund,Small,Female,8.0,Unknown,Unknown,4.0,9.0,1.0,3.0,8.84
Chihuahua,Small,Unknown,10.0,Spayed,Active,1.0,8.0,2.0,3.0,3.98
Beagle,Small,Male,7.0,Spayed,Unknown,3.0,9.0,0.0,2.0,14.94
Rottweiler,Large,Male,12.0,Neutered,Unknown,2.0,11.0,2.0,1.0,41.56
German Shepherd,Large,Female,8.0,Neutered,Moderate,3.0,11.0,2.0,2.0,26.31
Great Dane,Unknown,Female,8.0,Neutered,Low,4.0,13.0,2.0,0.0,51.61
Labrador Retriever,Large,Female,10.0,Spayed,Moderate,1.0,8.0,2.0,3.0,29.03
Labrador Retriever,Large,Female,4.0,Neutered,Low,5.0,11.0,2.0,1.0,30.25
Beagle,Small,Female,12.0,Spayed,Very Active,3.0,9.0,1.0,2.0,12.7
Australian Shepherd,Medium,Female,1.0,Neutered,Low,3.0,10.0,2.0,2.0,19.96
Unknown,Large,Female,3.0,Spayed,Low,3.0,11.0,0.0,0.0,19.5
Poodle,Small,Male,7.0,Unknown,Very Active,1.0,11.0,1.0,1.0,28.12
Beagle,Small,Unknown,4.0,Neutered,Active,2.0,11.0,1.0,0.0,12.28
Chihuahua,Small,Male,6.0,Unknown,Unknown,3.0,11.0,2.0,1.0,3.81
Australian Shepherd,Medium,Female,6.0,Unknown,Very Active,2.0,10.0,1.0,0.0,22.68
Labrador Retriever,Large,Female,10.0,Spayed,Very Active,1.0,11.0,3.0,0.0,28.95
Beagle,Small,Female,5.0,Unknown,Low,2.0,8.0,2.0,2.0,14.92
Dachshund,Small,Male,7.0,Spayed,Active,2.0,11.0,1.0,1.0,6.68
Boxer,Medium,Male,5.0,Neutered,Low,2.0,12.0,3.0,0.0,30.39
Chihuahua,Small,Unknown,3.0,Unknown,Low,4.0,13.0,0.0,2.0,3.02
Poodle,Small,Male,3.0,Spayed,Very Active,3.0,10.0,1.0,0.0,25.4
Great Dane,Large,Female,3.0,Spayed,Very Active,1.0,12.0,2.0,0.0,72.57
Great Dane,Large,Female,5.0,Neutered,Active,2.0,9.0,3.0,2.0,51.05
Beagle,Small,Unknown,8.0,Unknown,Moderate,3.0,11.0,2.0,1.0,11.34
Beagle,Small,Male,12.0,Neutered,Unknown,4.0,11.0,1.0,1.0,11.34
Golden Retriever,Large,Female,12.0,Unknown,Moderate,3.0,13.0,1.0,3.0,32.36
Siberian Husky,Medium,Female,3.0,Spayed,Moderate,1.0,11.0,2.0,1.0,19.45
Great Dane,Large,Male,4.0,Neutered,Very Active,2.0,12.0,3.0,1.0,47.88
Unknown,Small,Male,8.0,Spayed,Very Active,0.0,11.0,3.0,3.0,21.32
Dachshund,Small,Male,1.0,Unknown,Active,2.0,12.0,1.0,4.0,8.11
Golden Retriever,Large,Male,7.0,Spayed,Active,3.0,11.0,2.0,1.0,28.58
Rottweiler,Large,Male,6.0,Unknown,Moderate,4.0,10.0,0.0,4.0,56.24
Siberian Husky,Medium,Female,5.0,Spayed,Unknown,1.0,11.0,0.0,3.0,20.41
Doberman,Large,Female,2.0,Spayed,Unknown,1.0,11.0,2.0,1.0,30.39
Doberman,Large,Male,6.0,Spayed,Moderate,2.0,8.0,1.0,2.0,31.3
Rottweiler,Large,Female,2.0,Spayed,Active,2.0,9.0,0.0,4.0,50.15
Siberian Husky,Medium,Female,5.0,Neutered,Unknown,1.0,14.0,0.0,2.0,22.23
Australian Shepherd,Medium,Female,1.0,Spayed,Active,0.0,10.0,1.0,0.0,24.95
Rottweiler,Large,Female,6.0,Spayed,Low,2.0,9.0,2.0,2.0,53.15
Boxer,Medium,Female,2.0,Neutered,Very Active,1.0,11.0,2.0,4.0,35.83
German Shepherd,Large,Male,13.0,Spayed,Low,3.0,12.0,0.0,4.0,25.4
Great Dane,Large,Male,4.0,Neutered,Unknown,3.0,10.0,2.0,0.0,49.01
Dachshund,Small,Male,4.0,Unknown,Low,2.0,10.0,0.0,1.0,7.35
Poodle,Small,Male,9.0,Unknown,Active,2.0,10.0,0.0,1.0,22.23
Bulldog,Medium,Male,7.0,Unknown,Unknown,3.0,12.0,1.0,4.0,22.67
German Shepherd,Large,Male,6.0,Neutered,Low,1.0,11.0,0.0,1.0,22.68
Great Dane,Large,Female,7.0,Unknown,Active,2.0,12.0,2.0,1.0,72.25
Labrador Retriever,Large,Male,3.0,Unknown,Very Active,3.0,13.0,2.0,2.0,35.48
Beagle,Small,Female,12.0,Spayed,Moderate,3.0,13.0,3.0,1.0,10.82
Poodle,Small,Male,12.0,Spayed,Unknown,6.0,13.0,1.0,0.0,12.87
Labrador Retriever,Large,Male,13.0,Spayed,Very Active,2.0,9.0,1.0,2.0,29.35
Unknown,Large,Male,6.0,Unknown,Very Active,4.0,11.0,1.0,2.0,11.79
Poodle,Small,Male,8.0,Unknown,Moderate,2.0,10.0,2.0,4.0,22.68
Yorkshire Terrier,Small,Male,10.0,Unknown,Active,0.0,13.0,1.0,2.0,2.63
Golden Retriever,Unknown,Female,10.0,Neutered,Active,1.0,12.0,0.0,3.0,29.48
Bulldog,Medium,Female,7.0,Neutered,Active,0.0,10.0,0.0,2.0,20.11
Australian Shepherd,Medium,Male,5.0,Neutered,Moderate,2.0,12.0,1.0,1.0,20.34
Yorkshire Terrier,Small,Female,8.0,Unknown,Active,3.0,10.0,3.0,0.0,4.38
Great Dane,Large,Male,7.0,Neutered,Unknown,3.0,12.0,2.0,2.0,47.0
Doberman,Large,Unknown,9.0,Spayed,Moderate,3.0,13.0,2.0,2.0,31.3
Yorkshire Terrier,Small,Unknown,10.0,Neutered,Very Active,2.0,10.0,2.0,2.0,3.94
Poodle,Small,Female,6.0,Unknown,Very Active,5.0,11.0,2.0,4.0,28.24
Yorkshire Terrier,Small,Female,2.0,Unknown,Very Active,1.0,12.0,1.0,2.0,3.63
German Shepherd,Large,Male,9.0,Neutered,Active,2.0,10.0,0.0,0.0,25.4
Labrador Retriever,Large,Male,9.0,Spayed,Active,2.0,10.0,1.0,1.0,27.68
German Shepherd,Large,Male,7.0,Spayed,Unknown,1.0,14.0,2.0,1.0,31.32
Beagle,Small,Male,5.0,Unknown,Active,2.0,11.0,1.0,0.0,9.68
Australian Shepherd,Medium,Male,2.0,Neutered,Very Active,2.0,11.0,1.0,2.0,29.94
Labrador Retriever,Large,Female,8.0,Unknown,Very Active,5.0,12.0,2.0,1.0,30.43
Siberian Husky,Medium,Female,1.0,Spayed,Low,3.0,10.0,3.0,3.0,24.95
Boxer,Medium,Female,1.0,Neutered,Very Active,1.0,12.0,3.0,1.0,31.56
Doberman,Large,Female,6.0,Neutered,Very Active,3.0,10.0,1.0,2.0,31.99
German Shepherd,Large,Female,12.0,Spayed,Unknown,3.0,10.0,3.0,3.0,35.38
Doberman,Large,Female,10.0,Unknown,Unknown,3.0,11.0,1.0,1.0,29.28
German Shepherd,Large,Male,2.0,Spayed,Active,2.0,10.0,0.0,0.0,27.67
Golden Retriever,Large,Female,6.0,Spayed,Active,2.0,14.0,1.0,3.0,25.16
Great Dane,Large,Female,11.0,Neutered,Very Active,2.0,12.0,2.0,1.0,78.0
Poodle,Small,Male,12.0,Unknown,Moderate,2.0,11.0,1.0,3.0,21.32
Boxer,Medium,Female,13.0,Spayed,Very Active,1.0,11.0,1.0,1.0,25.34
Australian Shepherd,Medium,Male,5.0,Spayed,Moderate,3.0,9.0,4.0,3.0,22.09
Unknown,Large,Male,4.0,Spayed,Active,4.0,10.0,3.0,4.0,30.39
Siberian Husky,Medium,Unknown,1.0,Unknown,Low,1.0,12.0,1.0,3.0,22.68
Rottweiler,Large,Unknown,8.0,Unknown,Very Active,1.0,9.0,1.0,3.0,40.54
Australian Shepherd,Medium,Male,8.0,Spayed,Unknown,1.0,12.0,2.0,0.0,24.95
Rottweiler,Large,Male,2.0,Unknown,Active,2.0,11.0,1.0,2.0,42.46
Great Dane,Large,Female,6.0,Spayed,Very Active,2.0,12.0,1.0,1.0,56.83
Dachshund,Small,Male,11.0,Spayed,Active,1.0,11.0,1.0,1.0,6.68
Poodle,Unknown,Female,3.0,Unknown,Very Active,3.0,11.0,2.0,0.0,18.6
German Shepherd,Large,Female,11.0,Spayed,Moderate,5.0,14.0,0.0,4.0,31.3
Golden Retriever,Large,Female,7.0,Neutered,Low,3.0,12.0,1.0,4.0,28.12
Bulldog,Medium,Female,11.0,Spayed,Active,0.0,13.0,1.0,1.0,24.67
Dachshund,Small,Female,2.0,Neutered,Low,3.0,10.0,1.0,2.0,6.94
Chihuahua,Small,Female,1.0,Unknown,Very Active,2.0,11.0,4.0,1.0,3.2
Poodle,Small,Female,3.0,Unknown,Active,2.0,12.0,0.0,1.0,29.48
Great Dane,Large,Female,3.0,Neutered,Very Active,2.0,11.0,1.0,4.0,65.37
Boxer,Medium,Female,9.0,Unknown,Active,5.0,12.0,0.0,0.0,28.12
Poodle,Small,Male,4.0,Unknown,Active,0.0,12.0,1.0,2.0,16.78
Great Dane,Large,Female,3.0,Unknown,Very Active,2.0,12.0,1.0,1.0,51.3
Bulldog,Medium,Female,8.0,Spayed,Low,2.0,10.0,3.0,1.0,23.58
Boxer,Medium,Male,8.0,Unknown,Low,1.0,12.0,2.0,1.0,27.22
Labrador Retriever,Large,Female,6.0,Unknown,Unknown,5.0,11.0,3.0,2.0,31.37
Siberian Husky,Medium,Female,8.0,Spayed,Low,3.0,14.0,3.0,1.0,19.05
German Shepherd,Large,Female,13.0,Neutered,Very Active,3.0,11.0,2.0,1.0,36.9
Poodle,Small,Male,5.0,Unknown,Very Active,4.0,12.0,2.0,0.0,16.78
Chihuahua,Small,Female,6.0,Neutered,Active,2.0,12.0,2.0,1.0,3.16
Chihuahua,Small,Female,13.0,Spayed,Active,4.0,10.0,2.0,1.0,3.68
Australian Shepherd,Medium,Male,13.0,Neutered,Active,3.0,11.0,3.0,2.0,18.41
Unknown,Large,Female,8.0,Unknown,Active,4.0,11.0,2.0,2.0,16.33
Australian Shepherd,Medium,Male,8.0,Spayed,Active,4.0,8.0,2.0,2.0,22.22
Chihuahua,Small,Female,2.0,Spayed,Active,6.0,11.0,2.0,1.0,3.02
Boxer,Medium,Male,6.0,Unknown,Unknown,1.0,10.0,4.0,1.0,29.15
Dachshund,Small,Male,8.0,Spayed,Very Active,1.0,10.0,1.0,2.0,8.61
Chihuahua,Small,Female,8.0,Neutered,Very Active,2.0,12.0,0.0,1.0,2.14
Great Dane,Large,Male,3.0,Neutered,Very Active,4.0,12.0,1.0,2.0,48.19
Poodle,Small,Female,7.0,Neutered,Active,5.0,10.0,0.0,1.0,22.68
Labrador Retriever,Large,Male,6.0,Spayed,Moderate,2.0,14.0,0.0,1.0,30.93
Rottweiler,Large,Female,7.0,Neutered,Low,4.0,13.0,2.0,1.0,38.09
Rottweiler,Large,Male,6.0,Spayed,Very Active,0.0,11.0,0.0,1.0,37.96
Beagle,Small,Female,4.0,Neutered,Low,2.0,12.0,1.0,2.0,9.45
Beagle,Small,Male,6.0,Unknown,Active,4.0,10.0,2.0,1.0,12.56
Great Dane,Large,Female,3.0,Neutered,Active,5.0,9.0,2.0,1.0,57.07
Labrador Retriever,Large,Male,11.0,Unknown,Active,1.0,11.0,0.0,3.0,27.67
Dachshund,Small,Female,2.0,Neutered,Unknown,3.0,11.0,2.0,0.0,5.25
