ID,Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Diet,Food Brand,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Synthetic,Healthy,Weight (kg)
5071,Australian Shepherd,Medium,Female,13.0,Spayed,Active,Special diet,Hill's Science,3.0,No,Yes,No,12.0,0.0,Very Active,0.0,60.0,Yes,Yes,20.59
5074,Bulldog,Medium,Female,3.0,Spayed,Moderate,Wet food,Iams,6.0,Yes,No,No,9.0,2.0,Unknown,2.0,67.0,Yes,Yes,21.62
5077,Golden Retriever,Large,Female,6.0,Neutered,Low,Special diet,Blue Buffalo,4.0,Yes,Yes,No,11.0,3.0,Active,1.0,79.0,Yes,Yes,25.5
5078,Siberian Husky,Medium,Female,5.0,Neutered,Active,Wet food,Hill's Science,2.0,No,No,No,10.0,2.0,Active,2.0,47.0,Yes,Yes,24.95
5079,Australian Shepherd,Medium,Female,4.0,Spayed,Very Active,Wet food,Nutro,3.0,Yes,Yes,No,11.0,2.0,Moderate,0.0,88.0,Yes,Yes,24.95
5081,Australian Shepherd,Medium,Male,8.0,Spayed,Low,Unknown,Purina,4.0,No,Yes,No,10.0,1.0,Active,1.0,59.0,Yes,Yes,27.83
5083,Poodle,Small,Female,4.0,Unknown,Active,Wet food,Nutro,3.0,No,No,No,10.0,2.0,Moderate,0.0,61.0,Yes,Yes,24.95
5085,Labrador Retriever,Large,Female,9.0,Neutered,Very Active,Hard food,Iams,3.0,No,Yes,No,10.0,2.0,Very Active,3.0,57.0,Yes,Yes,27.22
5086,Boxer,Medium,Male,4.0,Neutered,Moderate,Hard food,Purina,2.0,Yes,No,No,9.0,2.0,Very Active,2.0,76.0,Yes,Yes,27.56
5087,German Shepherd,Large,Female,9.0,Neutered,Very Active,Home cooked,Special,0.0,Yes,Yes,No,11.0,2.0,Active,2.0,61.0,Yes,Yes,32.66
5088,Rottweiler,Large,Female,1.0,Spayed,Active,Hard food,Pedigree,1.0,No,No,No,11.0,2.0,Very Active,0.0,64.0,Yes,Yes,59.1
5089,Australian Shepherd,Medium,Male,9.0,Unknown,Very Active,Wet food,Hill's Science,1.0,No,No,No,10.0,2.0,Low,0.0,68.0,Yes,Yes,28.12
5090,Beagle,Small,Male,9.0,Neutered,Unknown,Home cooked,Special,1.0,No,Yes,No,11.0,1.0,Unknown,1.0,66.0,Yes,Yes,15.12
5091,Poodle,Small,Male,10.0,Spayed,Very Active,Special diet,Royal Canin,5.0,Unknown,No,No,13.0,3.0,Unknown,4.0,62.0,Yes,Yes,19.5
5092,Labrador Retriever,Large,Male,9.0,Unknown,Active,Hard food,Pedigree,2.0,Yes,No,No,10.0,2.0,Moderate,2.0,72.0,Yes,Yes,28.48
5093,Bulldog,Medium,Male,8.0,Spayed,Very Active,Hard food,Iams,3.0,Yes,Yes,No,10.0,3.0,Low,1.0,55.0,Yes,Yes,24.49
5094,Siberian Husky,Medium,Unknown,2.0,Unknown,Very Active,Home cooked,Special,7.0,No,No,No,10.0,0.0,Moderate,1.0,74.0,Yes,Yes,22.68
5095,Bulldog,Medium,Male,8.0,Unknown,Very Active,Special diet,Pedigree,0.0,No,Yes,No,13.0,1.0,Moderate,2.0,39.0,Yes,Yes,22.68
5096,Great Dane,Large,Male,8.0,Spayed,Active,Special diet,Wellness,3.0,No,No,No,12.0,2.0,Very Active,2.0,45.0,Yes,Yes,77.91
5097,Chihuahua,Small,Male,3.0,Unknown,Low,Special diet,Nutro,0.0,No,Yes,No,11.0,1.0,Unknown,1.0,64.0,Yes,Yes,3.56
5099,Siberian Husky,Medium,Male,8.0,Spayed,Low,Special diet,Iams,6.0,Yes,Yes,No,10.0,1.0,Low,2.0,59.0,Yes,Yes,17.12
5100,German Shepherd,Large,Female,1.0,Unknown,Low,Special diet,Hill's Science,2.0,Yes,No,No,10.0,2.0,Unknown,3.0,49.0,Yes,Yes,34.93
5101,Golden Retriever,Large,Male,10.0,Neutered,Unknown,Home cooked,Special,1.0,No,No,No,9.0,3.0,Active,4.0,64.0,Yes,Yes,28.65
5102,Doberman,Large,Male,4.0,Spayed,Moderate,Wet food,Hill's Science,4.0,No,No,No,12.0,2.0,Unknown,2.0,33.0,Yes,Yes,32.21
5103,Australian Shepherd,Medium,Male,8.0,Spayed,Low,Hard food,Nutro,0.0,Yes,No,No,9.0,0.0,Very Active,2.0,61.0,Yes,Yes,29.03
5105,Dachshund,Small,Male,2.0,Spayed,Moderate,Wet food,Hill's Science,2.0,Yes,Yes,No,13.0,1.0,Active,2.0,84.0,Yes,Yes,6.48
5106,Poodle,Small,Female,11.0,Spayed,Very Active,Special diet,Purina,1.0,No,Unknown,No,10.0,3.0,Moderate,3.0,60.0,Yes,Yes,11.34
5107,Golden Retriever,Large,Female,2.0,Neutered,Moderate,Home cooked,Special,4.0,No,No,No,11.0,2.0,Low,1.0,86.0,Yes,Yes,25.52
5109,Chihuahua,Small,Male,1.0,Neutered,Unknown,Special diet,Unknown,3.0,No,Yes,No,8.0,4.0,Active,2.0,64.0,Yes,Yes,1.8
5110,Bulldog,Medium,Male,7.0,Neutered,Active,Special diet,Nutro,2.0,Yes,No,No,11.0,1.0,Low,0.0,92.0,Yes,Yes,24.95
5111,German Shepherd,Large,Male,7.0,Unknown,Moderate,Special diet,Blue Buffalo,2.0,No,No,No,10.0,2.0,Low,1.0,83.0,Yes,Yes,39.3
5112,Australian Shepherd,Medium,Female,3.0,Neutered,Low,Home cooked,Special,1.0,No,Yes,No,9.0,3.0,Active,2.0,78.0,Yes,Yes,24.95
5114,Chihuahua,Small,Female,3.0,Neutered,Low,Special diet,Iams,3.0,Yes,No,No,11.0,2.0,Unknown,2.0,52.0,Yes,Yes,1.36
5116,Bulldog,Medium,Female,6.0,Neutered,Moderate,Special diet,Iams,0.0,Yes,No,No,13.0,1.0,Very Active,1.0,73.0,Yes,Yes,21.32
5117,Australian Shepherd,Medium,Male,6.0,Neutered,Active,Special diet,Pedigree,5.0,Unknown,Yes,No,11.0,0.0,Low,0.0,59.0,Yes,Yes,27.22
5118,Yorkshire Terrier,Small,Male,5.0,Neutered,Unknown,Special diet,Purina,1.0,No,Yes,No,11.0,2.0,Unknown,0.0,61.0,Yes,Yes,2.08
5119,Labrador Retriever,Large,Female,4.0,Neutered,Very Active,Hard food,Nutro,4.0,Yes,No,No,11.0,2.0,Moderate,1.0,75.0,Unknown,Yes,28.37
5120,Boxer,Medium,Male,6.0,Unknown,Active,Wet food,Nutro,3.0,No,Yes,No,10.0,0.0,Active,1.0,65.0,Yes,Yes,25.6
5121,Labrador Retriever,Large,Male,8.0,Spayed,Low,Unknown,Nutro,1.0,Yes,Yes,No,12.0,3.0,Moderate,2.0,82.0,Unknown,Yes,26.31
5122,Doberman,Large,Male,2.0,Neutered,Active,Special diet,Purina,3.0,Yes,No,No,10.0,2.0,Unknown,0.0,75.0,Yes,Yes,29.03
5123,Beagle,Small,Male,5.0,Unknown,Moderate,Special diet,Royal Canin,2.0,No,No,No,12.0,1.0,Low,1.0,54.0,Yes,Yes,11.98
5124,Great Dane,Large,Female,4.0,Unknown,Moderate,Wet food,Hill's Science,2.0,No,No,No,12.0,2.0,Active,1.0,89.0,Yes,Yes,79.55
5125,Doberman,Large,Unknown,4.0,Spayed,Low,Wet food,Blue Buffalo,2.0,Yes,Yes,No,11.0,1.0,Very Active,2.0,67.0,Yes,Yes,31.77
5126,Dachshund,Small,Female,7.0,Spayed,Very Active,Wet food,Blue Buffalo,3.0,Yes,Yes,No,11.0,2.0,Moderate,1.0,63.0,Yes,Yes,5.09
5127,German Shepherd,Large,Male,3.0,Spayed,Moderate,Hard food,Purina,3.0,Unknown,No,No,13.0,4.0,Active,0.0,64.0,Yes,Yes,25.85
5128,Labrador Retriever,Large,Female,13.0,Spayed,Low,Wet food,Wellness,5.0,No,No,No,10.0,2.0,Low,3.0,46.0,Yes,Yes,34.27
5129,Boxer,Medium,Male,13.0,Neutered,Low,Unknown,Wellness,3.0,No,No,No,12.0,0.0,Very Active,1.0,63.0,Yes,Yes,29.91
5130,Golden Retriever,Large,Male,3.0,Spayed,Low,Special diet,Hill's Science,2.0,Yes,Yes,No,13.0,1.0,Moderate,2.0,94.0,Yes,Yes,33.59
5131,Doberman,Large,Male,12.0,Neutered,Moderate,Special diet,Iams,3.0,No,Yes,No,8.0,2.0,Unknown,2.0,95.0,Yes,Yes,29.03
5133,Boxer,Medium,Female,11.0,Spayed,Active,Wet food,Purina,0.0,No,Yes,No,10.0,2.0,Unknown,3.0,71.0,Yes,Yes,29.94
5134,Great Dane,Large,Male,5.0,Neutered,Active,Special diet,Pedigree,5.0,Yes,Yes,No,13.0,1.0,Moderate,3.0,64.0,Yes,Yes,72.85
5135,Chihuahua,Small,Female,12.0,Spayed,Active,Special diet,Wellness,4.0,No,No,Yes,12.0,1.0,Moderate,2.0,68.0,Yes,Yes,1.76
5136,German Shepherd,Large,Male,4.0,Unknown,Low,Home cooked,Special,3.0,Yes,No,No,11.0,2.0,Unknown,3.0,66.0,Yes,Yes,22.68
5137,Bulldog,Medium,Male,2.0,Spayed,Low,Wet food,Purina,3.0,No,Yes,No,12.0,2.0,Low,3.0,73.0,Yes,Yes,23.23
5138,Bulldog,Medium,Male,4.0,Neutered,Active,Wet food,Hill's Science,5.0,No,Yes,No,10.0,2.0,Very Active,2.0,83.0,Yes,Yes,20.16
5139,German Shepherd,Large,Male,3.0,Neutered,Moderate,Home cooked,Special,2.0,Yes,No,No,12.0,2.0,Very Active,1.0,64.0,Yes,Yes,22.23
5140,Rottweiler,Large,Male,12.0,Unknown,Very Active,Wet food,Hill's Science,0.0,Yes,No,No,10.0,1.0,Very Active,1.0,64.0,Yes,Yes,45.88
5141,Poodle,Small,Female,10.0,Spayed,Very Active,Home cooked,Special,1.0,No,Yes,No,10.0,2.0,Unknown,0.0,65.0,Yes,Yes,26.31
5143,Chihuahua,Small,Female,4.0,Neutered,Low,Unknown,Hill's Science,4.0,No,No,No,11.0,2.0,Active,3.0,69.0,Yes,Yes,1.68
5147,Australian Shepherd,Medium,Male,11.0,Neutered,Very Active,Special diet,Nutro,3.0,Yes,Yes,No,12.0,2.0,Active,2.0,71.0,Yes,Yes,27.22
5148,Great Dane,Large,Female,7.0,Spayed,Low,Home cooked,Special,3.0,Yes,Yes,No,8.0,1.0,Low,1.0,82.0,Yes,Yes,76.97
5149,Rottweiler,Large,Male,6.0,Unknown,Active,Hard food,Purina,3.0,No,Yes,Unknown,12.0,2.0,Very Active,1.0,39.0,Yes,Yes,57.86
5151,Golden Retriever,Large,Female,10.0,Unknown,Very Active,Home cooked,Special,2.0,No,No,No,13.0,2.0,Moderate,1.0,56.0,Yes,Yes,25.4
5152,Beagle,Small,Female,5.0,Unknown,Very Active,Hard food,Blue Buffalo,1.0,Unknown,No,No,10.0,3.0,Unknown,0.0,39.0,Unknown,Yes,15.33
5153,Boxer,Medium,Male,4.0,Spayed,Very Active,Home cooked,Unknown,3.0,No,Yes,No,10.0,2.0,Low,3.0,100.0,Yes,Yes,27.22
5154,Australian Shepherd,Medium,Male,13.0,Neutered,Active,Wet food,Iams,5.0,Yes,Yes,No,12.0,1.0,Active,1.0,87.0,Yes,Yes,24.04
5155,Dachshund,Small,Female,9.0,Spayed,Very Active,Wet food,Nutro,5.0,No,No,No,13.0,3.0,Very Active,1.0,69.0,Yes,Yes,8.74
5157,Bulldog,Medium,Unknown,11.0,Spayed,Active,Special diet,Royal Canin,2.0,Yes,No,No,12.0,1.0,Very Active,1.0,76.0,Yes,Yes,22.77
5158,Australian Shepherd,Medium,Male,4.0,Unknown,Active,Special diet,Nutro,3.0,No,Yes,No,11.0,1.0,Unknown,2.0,55.0,Yes,Yes,29.79
5159,Yorkshire Terrier,Small,Female,1.0,Spayed,Very Active,Hard food,Royal Canin,0.0,No,No,No,11.0,0.0,Unknown,0.0,55.0,Yes,Yes,3.33
5160,Australian Shepherd,Medium,Female,8.0,Neutered,Moderate,Special diet,Purina,4.0,Yes,Yes,No,13.0,2.0,Very Active,1.0,57.0,Yes,Yes,23.55
5161,Dachshund,Small,Male,2.0,Neutered,Unknown,Special diet,Pedigree,2.0,Yes,No,No,11.0,2.0,Very Active,3.0,73.0,Yes,Yes,6.99
5163,Dachshund,Small,Male,8.0,Spayed,Active,Hard food,Iams,4.0,Yes,Yes,No,11.0,1.0,Moderate,1.0,64.0,Yes,Yes,5.08
5164,Australian Shepherd,Medium,Male,3.0,Unknown,Unknown,Special diet,Wellness,4.0,No,No,No,9.0,2.0,Very Active,4.0,62.0,Yes,Yes,26.76
5166,Australian Shepherd,Medium,Female,8.0,Unknown,Active,Special diet,Iams,4.0,No,Yes,No,11.0,1.0,Moderate,2.0,30.0,Yes,Yes,23.59
5167,Siberian Husky,Medium,Male,1.0,Spayed,Low,Wet food,Nutro,2.0,No,No,No,13.0,3.0,Moderate,1.0,74.0,Unknown,Yes,22.52
5168,Chihuahua,Small,Male,6.0,Unknown,Very Active,Hard food,Hill's Science,3.0,No,No,No,11.0,1.0,Active,2.0,71.0,Yes,Yes,1.34
5169,Bulldog,Medium,Male,6.0,Spayed,Very Active,Home cooked,Special,4.0,No,Yes,Unknown,10.0,0.0,Unknown,1.0,81.0,Yes,Yes,18.7
5170,Siberian Husky,Medium,Male,5.0,Spayed,Unknown,Special diet,Pedigree,0.0,No,Yes,No,12.0,2.0,Unknown,0.0,83.0,Yes,Yes,20.87
5173,Dachshund,Small,Female,12.0,Unknown,Very Active,Special diet,Iams,5.0,No,Yes,No,12.0,2.0,Moderate,3.0,68.0,Yes,Yes,5.3
5174,Dachshund,Small,Female,11.0,Spayed,Active,Special diet,Blue Buffalo,3.0,No,No,No,12.0,1.0,Moderate,3.0,47.0,Yes,Yes,7.22
5175,Australian Shepherd,Medium,Female,10.0,Unknown,Very Active,Special diet,Blue Buffalo,3.0,Yes,Yes,No,11.0,0.0,Active,1.0,72.0,Yes,Yes,24.94
5176,Doberman,Large,Female,3.0,Neutered,Low,Home cooked,Special,3.0,Yes,No,No,11.0,3.0,Unknown,3.0,63.0,Yes,Yes,32.8
5177,Bulldog,Medium,Male,8.0,Unknown,Active,Special diet,Purina,5.0,No,No,No,8.0,1.0,Very Active,1.0,65.0,Yes,Yes,20.99
5179,Chihuahua,Small,Unknown,3.0,Unknown,Very Active,Special diet,Blue Buffalo,3.0,Yes,No,No,12.0,2.0,Moderate,3.0,82.0,Yes,Yes,1.24
5180,Poodle,Small,Male,9.0,Neutered,Active,Home cooked,Special,2.0,Yes,No,No,12.0,3.0,Very Active,3.0,51.0,Yes,Yes,27.22
5183,Beagle,Small,Female,4.0,Neutered,Moderate,Special diet,Blue Buffalo,3.0,No,No,No,12.0,1.0,Very Active,0.0,72.0,Yes,Yes,13.63
5184,Doberman,Large,Female,10.0,Neutered,Very Active,Wet food,Iams,2.0,No,Yes,No,10.0,0.0,Active,2.0,53.0,Unknown,Yes,43.06
5185,Rottweiler,Large,Male,3.0,Neutered,Active,Hard food,Purina,1.0,Yes,No,Yes,11.0,3.0,Very Active,1.0,64.0,Yes,Yes,35.38
5188,Bulldog,Medium,Female,7.0,Spayed,Very Active,Wet food,Wellness,1.0,No,Yes,No,10.0,1.0,Very Active,2.0,62.0,Yes,Yes,20.93
5191,Beagle,Small,Female,6.0,Spayed,Very Active,Home cooked,Special,2.0,No,No,No,12.0,2.0,Active,0.0,42.0,Yes,Yes,14.26
5192,Unknown,Small,Male,5.0,Neutered,Low,Wet food,Nutro,2.0,No,Yes,No,13.0,1.0,Low,1.0,72.0,Yes,Yes,22.23
5196,Boxer,Medium,Male,10.0,Unknown,Very Active,Home cooked,Special,1.0,Yes,Yes,No,11.0,1.0,Moderate,2.0,77.0,Yes,Yes,25.26
5197,Chihuahua,Small,Male,4.0,Neutered,Active,Hard food,Wellness,0.0,Yes,No,No,10.0,2.0,Low,2.0,56.0,Yes,Yes,2.63
5198,Bulldog,Unknown,Male,5.0,Neutered,Very Active,Home cooked,Special,1.0,No,No,No,11.0,1.0,Active,1.0,67.0,Yes,Yes,20.25
5200,Siberian Husky,Medium,Male,4.0,Spayed,Unknown,Home cooked,Special,3.0,Yes,Yes,No,10.0,2.0,Unknown,1.0,56.0,Yes,Yes,19.05
5202,Yorkshire Terrier,Small,Male,1.0,Unknown,Active,Hard food,Iams,1.0,No,No,No,11.0,2.0,Moderate,1.0,87.0,Yes,Yes,4.2
5203,Dachshund,Small,Male,2.0,Neutered,Very Active,Hard food,Hill's Science,3.0,No,No,No,14.0,2.0,Active,2.0,68.0,Yes,Yes,6.77
5205,Chihuahua,Small,Male,12.0,Unknown,Moderate,Home cooked,Special,5.0,No,No,No,10.0,1.0,Moderate,1.0,81.0,Yes,Yes,3.93
5206,Unknown,Large,Male,6.0,Neutered,Moderate,Hard food,Royal Canin,3.0,No,No,No,11.0,2.0,Active,2.0,56.0,Yes,Yes,22.68
5210,Unknown,Medium,Female,13.0,Unknown,Very Active,Hard food,Royal Canin,2.0,Yes,No,No,11.0,0.0,Active,2.0,43.0,Yes,Yes,23.59
5211,Boxer,Medium,Female,11.0,Neutered,Very Active,Home cooked,Special,0.0,Yes,Yes,Yes,12.0,1.0,Low,2.0,74.0,Yes,Yes,25.4
5212,Unknown,Medium,Female,13.0,Spayed,Unknown,Special diet,Hill's Science,1.0,Yes,Yes,No,11.0,1.0,Very Active,1.0,70.0,Yes,Yes,28.12
5213,Great Dane,Large,Male,13.0,Neutered,Active,Wet food,Iams,1.0,Unknown,No,No,11.0,2.0,Active,0.0,37.0,Yes,Yes,72.65
5215,German Shepherd,Large,Female,3.0,Unknown,Unknown,Wet food,Royal Canin,3.0,Yes,No,No,9.0,1.0,Low,1.0,41.0,Yes,Yes,22.68
5216,Labrador Retriever,Large,Female,10.0,Neutered,Low,Special diet,Hill's Science,5.0,Yes,No,No,10.0,2.0,Very Active,1.0,73.0,Yes,Yes,25.01
5217,German Shepherd,Large,Male,13.0,Unknown,Active,Home cooked,Special,3.0,Yes,Unknown,No,12.0,1.0,Very Active,0.0,52.0,Yes,Yes,24.04
5218,Yorkshire Terrier,Small,Female,10.0,Neutered,Unknown,Home cooked,Special,2.0,Yes,No,No,11.0,2.0,Unknown,2.0,30.0,Yes,Yes,3.44
5220,Boxer,Medium,Male,6.0,Unknown,Active,Special diet,Purina,2.0,Yes,No,No,14.0,2.0,Unknown,3.0,62.0,Yes,Yes,30.88
5221,Siberian Husky,Medium,Female,13.0,Neutered,Very Active,Wet food,Nutro,0.0,No,No,No,12.0,2.0,Unknown,0.0,57.0,Yes,Yes,26.31
5222,Yorkshire Terrier,Small,Male,10.0,Spayed,Low,Hard food,Blue Buffalo,0.0,Yes,No,No,14.0,1.0,Very Active,1.0,42.0,Yes,Yes,4.97
5223,Yorkshire Terrier,Small,Male,2.0,Unknown,Very Active,Hard food,Iams,3.0,Yes,Yes,No,11.0,0.0,Unknown,1.0,78.0,Yes,Yes,4.63
5224,Australian Shepherd,Medium,Female,8.0,Neutered,Moderate,Special diet,Wellness,3.0,No,Yes,No,12.0,2.0,Moderate,2.0,67.0,Yes,Yes,19.05
5226,Yorkshire Terrier,Small,Female,4.0,Neutered,Active,Special diet,Purina,4.0,No,No,Unknown,12.0,1.0,Low,2.0,63.0,Yes,Yes,2.92
5228,Boxer,Medium,Female,6.0,Unknown,Unknown,Special diet,Royal Canin,4.0,Yes,Yes,No,11.0,2.0,Very Active,3.0,64.0,Yes,Yes,29.59
5229,German Shepherd,Large,Female,6.0,Neutered,Moderate,Wet food,Hill's Science,2.0,No,Yes,No,8.0,2.0,Very Active,3.0,41.0,Yes,Yes,31.52
5230,Doberman,Large,Female,11.0,Neutered,Very Active,Hard food,Hill's Science,0.0,No,Yes,No,14.0,0.0,Unknown,3.0,60.0,Yes,Yes,39.82
5233,Golden Retriever,Large,Female,4.0,Neutered,Low,Wet food,Blue Buffalo,1.0,No,No,No,10.0,3.0,Very Active,2.0,48.0,Yes,Yes,32.56
5234,Unknown,Large,Female,6.0,Neutered,Moderate,Special diet,Hill's Science,3.0,Yes,No,No,8.0,2.0,Low,0.0,50.0,Yes,Yes,28.58
5235,Yorkshire Terrier,Small,Female,9.0,Neutered,Very Active,Special diet,Pedigree,4.0,Yes,Yes,No,12.0,1.0,Unknown,0.0,57.0,Yes,Yes,2.54
5236,German Shepherd,Large,Male,9.0,Neutered,Very Active,Home cooked,Special,2.0,Yes,No,No,13.0,2.0,Active,0.0,73.0,Yes,Yes,24.49
5237,Boxer,Medium,Female,11.0,Neutered,Active,Home cooked,Special,5.0,No,Yes,No,11.0,2.0,Unknown,0.0,60.0,Yes,Yes,29.73
5238,Boxer,Medium,Male,1.0,Neutered,Active,Special diet,Nutro,2.0,No,No,No,11.0,2.0,Moderate,2.0,58.0,Yes,Yes,34.05
5240,Labrador Retriever,Large,Female,6.0,Spayed,Very Active,Wet food,Pedigree,2.0,No,Yes,No,10.0,1.0,Unknown,3.0,61.0,Yes,Yes,25.4
5241,Chihuahua,Small,Female,7.0,Spayed,Active,Special diet,Wellness,3.0,No,Yes,No,12.0,2.0,Active,1.0,38.0,Yes,Yes,1.26
5243,Beagle,Small,Female,2.0,Unknown,Active,Wet food,Blue Buffalo,5.0,Yes,No,No,12.0,1.0,Unknown,1.0,62.0,Yes,Yes,11.34
5245,Rottweiler,Large,Male,9.0,Neutered,Active,Special diet,Unknown,2.0,Yes,Yes,No,9.0,0.0,Very Active,2.0,75.0,Yes,Yes,39.01
5247,Siberian Husky,Medium,Female,13.0,Spayed,Active,Home cooked,Special,6.0,Yes,No,No,10.0,2.0,Low,3.0,52.0,Yes,Yes,19.62
5250,Poodle,Small,Male,13.0,Unknown,Unknown,Special diet,Wellness,3.0,Yes,Yes,No,12.0,1.0,Active,2.0,64.0,Yes,Yes,19.05
5251,Australian Shepherd,Medium,Male,7.0,Unknown,Unknown,Home cooked,Special,3.0,Yes,No,No,13.0,2.0,Active,2.0,94.0,Yes,Yes,22.68
5252,Beagle,Small,Female,5.0,Unknown,Active,Hard food,Pedigree,3.0,Yes,No,No,9.0,3.0,Low,2.0,90.0,Unknown,Yes,14.88
5254,Doberman,Large,Male,9.0,Spayed,Unknown,Wet food,Purina,2.0,Yes,No,No,10.0,1.0,Active,1.0,52.0,Yes,Yes,33.11
5255,Poodle,Small,Female,7.0,Spayed,Very Active,Home cooked,Special,3.0,Yes,No,No,11.0,3.0,Unknown,4.0,67.0,Yes,Yes,16.33
5256,Rottweiler,Large,Male,5.0,Spayed,Moderate,Unknown,Wellness,3.0,No,Yes,No,11.0,1.0,Moderate,1.0,50.0,Yes,Yes,59.46
5257,Australian Shepherd,Medium,Male,12.0,Neutered,Very Active,Hard food,Royal Canin,0.0,No,Yes,No,10.0,3.0,Active,1.0,48.0,Yes,Yes,31.2
5259,Yorkshire Terrier,Small,Female,9.0,Unknown,Active,Home cooked,Special,3.0,Unknown,Yes,No,10.0,2.0,Active,2.0,76.0,Yes,Yes,3.59
5260,Doberman,Large,Female,1.0,Neutered,Unknown,Special diet,Purina,5.0,Yes,No,No,11.0,0.0,Very Active,3.0,52.0,Yes,Yes,39.68
5261,Great Dane,Large,Female,13.0,Unknown,Active,Special diet,Wellness,1.0,No,Yes,No,11.0,1.0,Moderate,1.0,75.0,Yes,Yes,80.67
5262,Australian Shepherd,Medium,Unknown,11.0,Neutered,Very Active,Home cooked,Special,2.0,Yes,Yes,No,11.0,1.0,Moderate,1.0,56.0,Yes,Yes,31.75
5263,Golden Retriever,Large,Male,5.0,Spayed,Low,Home cooked,Special,3.0,Unknown,No,No,8.0,1.0,Active,2.0,84.0,Unknown,Yes,28.51
5264,Boxer,Medium,Female,1.0,Neutered,Low,Home cooked,Special,1.0,Yes,No,No,13.0,3.0,Very Active,1.0,55.0,Yes,Yes,31.75
5265,Great Dane,Large,Male,11.0,Spayed,Active,Hard food,Iams,3.0,No,No,No,11.0,1.0,Low,0.0,57.0,Yes,Yes,73.47
5266,Rottweiler,Large,Unknown,11.0,Neutered,Moderate,Wet food,Nutro,4.0,No,No,No,11.0,2.0,Moderate,4.0,66.0,Yes,Yes,58.64
5268,Bulldog,Medium,Male,6.0,Spayed,Unknown,Hard food,Purina,3.0,Yes,Yes,No,9.0,1.0,Moderate,1.0,47.0,Yes,Yes,24.71
5269,Rottweiler,Large,Female,5.0,Spayed,Unknown,Hard food,Blue Buffalo,2.0,No,Yes,No,13.0,1.0,Unknown,4.0,84.0,Yes,Yes,43.05
5270,Dachshund,Small,Female,8.0,Spayed,Unknown,Special diet,Purina,0.0,No,No,No,12.0,2.0,Active,1.0,77.0,Yes,Yes,7.0
5271,Boxer,Medium,Male,8.0,Neutered,Moderate,Special diet,Iams,3.0,Yes,Yes,No,12.0,3.0,Low,1.0,33.0,Unknown,Yes,34.2
5272,Rottweiler,Large,Male,9.0,Neutered,Active,Wet food,Purina,2.0,Yes,No,No,11.0,0.0,Unknown,0.0,59.0,Yes,Yes,53.67
5275,Golden Retriever,Large,Female,4.0,Unknown,Active,Wet food,Pedigree,3.0,No,No,No,12.0,1.0,Moderate,1.0,49.0,Yes,Yes,31.23
5277,Siberian Husky,Medium,Female,3.0,Unknown,Active,Hard food,Iams,2.0,No,Yes,No,10.0,2.0,Active,1.0,50.0,Yes,Yes,25.85
5278,Yorkshire Terrier,Small,Female,6.0,Spayed,Active,Wet food,Blue Buffalo,3.0,Yes,No,No,10.0,1.0,Unknown,0.0,70.0,Yes,Yes,4.87
5279,Boxer,Medium,Male,12.0,Neutered,Moderate,Wet food,Hill's Science,4.0,No,No,No,10.0,2.0,Low,2.0,73.0,Yes,Yes,31.4
5280,Golden Retriever,Large,Male,8.0,Neutered,Active,Wet food,Hill's Science,5.0,No,No,No,12.0,0.0,Moderate,0.0,63.0,Yes,Yes,31.98
5281,Boxer,Medium,Female,4.0,Unknown,Unknown,Home cooked,Special,2.0,Yes,No,Unknown,9.0,3.0,Low,3.0,38.0,Yes,Yes,25.92
5282,Dachshund,Small,Male,5.0,Unknown,Moderate,Home cooked,Special,3.0,No,No,No,8.0,2.0,Very Active,0.0,76.0,Yes,Yes,8.16
5283,Siberian Husky,Medium,Male,3.0,Neutered,Active,Special diet,Hill's Science,2.0,Yes,No,No,12.0,3.0,Low,4.0,59.0,Yes,Yes,17.69
5284,Unknown,Large,Unknown,3.0,Neutered,Unknown,Hard food,Wellness,1.0,Yes,Unknown,No,12.0,3.0,Active,2.0,63.0,Yes,Yes,24.49
5285,Labrador Retriever,Large,Male,6.0,Spayed,Active,Hard food,Pedigree,1.0,No,Yes,Yes,12.0,0.0,Unknown,1.0,78.0,Yes,Yes,27.11
5287,Labrador Retriever,Large,Female,4.0,Unknown,Very Active,Home cooked,Special,1.0,Yes,No,No,12.0,1.0,Active,1.0,64.0,Yes,Yes,31.32
5288,Dachshund,Small,Male,6.0,Unknown,Active,Hard food,Nutro,3.0,No,No,No,9.0,2.0,Low,2.0,73.0,Yes,Yes,7.78
5290,Doberman,Large,Female,1.0,Neutered,Unknown,Home cooked,Special,3.0,No,Yes,No,8.0,2.0,Active,1.0,30.0,Yes,Yes,27.5
5291,Chihuahua,Small,Female,2.0,Neutered,Active,Wet food,Hill's Science,2.0,Yes,Yes,No,14.0,1.0,Very Active,0.0,51.0,Yes,Yes,2.34
5292,German Shepherd,Large,Male,13.0,Spayed,Moderate,Home cooked,Special,6.0,No,Yes,No,12.0,2.0,Unknown,3.0,59.0,Yes,Yes,23.59
5293,Labrador Retriever,Large,Male,7.0,Unknown,Active,Home cooked,Special,0.0,No,Yes,No,12.0,2.0,Moderate,1.0,79.0,Yes,Yes,27.58
